testcase-name,enum-status,norm-status,enum-time,norm-time,enum-calls,norm-calls
hd-07-d1-prog.sl,TestStatus.ok,TestStatus.ok,17.921363267989364,0.49658616198576055,6,5
hd-06-d4-prog.sl,TestStatus.ok,TestStatus.ok,3.7184055150137283,4.320600989012746,5,5
hd-08-d1-prog.sl,TestStatus.ok,TestStatus.ok,0.4036253459926229,0.3860648089903407,4,5
hd-02-d4-prog.sl,TestStatus.ok,TestStatus.ok,12.107341747992905,2.8826034489902668,7,5
hd-03-d5-prog.sl,TestStatus.ok,TestStatus.ok,1.1988008329935838,5.945162998017622,5,5
hd-04-d5-prog.sl,TestStatus.ok,TestStatus.ok,0.1916352080006618,6.072177921014372,3,5
hd-01-d5-prog.sl,TestStatus.ok,TestStatus.ok,14.95388849801384,12.72157908702502,6,5
hd-05-d5-prog.sl,TestStatus.ok,TestStatus.ok,7.35273832801613,21.564498712017667,6,6
hd-06-d5-prog.sl,TestStatus.ok,TestStatus.ok,2.5302550079941284,6.513198923988966,5,5
hd-02-d5-prog.sl,TestStatus.ok,TestStatus.ok,13.522062371019274,4.664454971003579,6,4
testcase-name,enum-status,norm-status,enum-time,norm-time,enum-calls,norm-calls
testcase-name,enum-status,norm-status,enum-time,norm-time,enum-calls,norm-calls
hd-03-d1-prog.sl,0.0,0.0,0.19685545139946042,0.18742812059936115,5.0,4.0
hd-01-d1-prog.sl,0.0,0.0,0.567790305003291,0.2551984429941513,4.0,4.0
hd-05-d1-prog.sl,0.0,0.0,1.1422014165960719,0.27274046479724345,5.0,5.0
hd-04-d1-prog.sl,0.0,0.0,1.1141550664033275,0.42261741859838364,4.0,5.0
hd-02-d1-prog.sl,0.0,0.0,0.7143448287970386,0.8306179294071626,5.0,4.0
hd-06-d1-prog.sl,0.0,0.0,0.7823321331990882,0.3136647387931589,5.0,5.0
hd-03-d4-prog.sl,0.0,0.0,0.29999442599364556,1.5327598466072232,5.0,4.0
hd-01-d4-prog.sl,0.0,0.0,1.4169847889977973,2.8199196838075293,5.0,4.0
hd-07-d1-prog.sl,0.0,0.0,5.888132634793874,0.6900103770021815,6.0,5.0
hd-08-d1-prog.sl,0.0,0.0,1.310686690406874,0.3693536295962986,4.0,5.0
hd-02-d4-prog.sl,0.0,0.0,1.2233245342038572,1.6026281404017937,5.0,4.0
hd-05-d4-prog.sl,0.0,0.0,5.006048194406321,1.568390489387093,6.0,5.0
hd-04-d4-prog.sl,0.0,0.0,0.39962236799765377,7.930237649189076,3.0,5.0
hd-06-d4-prog.sl,0.0,0.0,4.7378096548025495,2.7561390488001054,6.0,5.0
hd-01-d5-prog.sl,0.0,0.0,2.3902955364028458,6.152565132197924,5.0,5.0
hd-03-d5-prog.sl,0.0,0.0,0.4238917406008113,5.397932359197876,5.0,4.0
hd-04-d5-prog.sl,0.0,0.0,0.5183846640051343,9.873907445609802,3.0,5.0
hd-02-d5-prog.sl,0.0,0.0,2.151564171403879,9.3931174150086,5.0,4.0
hd-05-d5-prog.sl,0.0,0.0,7.84363386380719,5.540761743998155,6.0,6.0
testcase-name,enum-status,norm-status,enum-time,norm-time,enum-calls,norm-calls
hd-01-d1-prog.sl,0.0,0.0,0.23402927340357565,0.16209097279352136,4.0,4.0
hd-03-d1-prog.sl,0.0,0.0,0.1629132798057981,0.4267873554024845,5.0,4.0
hd-02-d1-prog.sl,0.0,0.0,0.5232476818026044,0.213688619597815,5.0,4.0
hd-05-d1-prog.sl,0.0,0.0,1.1278048306005075,0.515510465198895,5.0,5.0
hd-06-d1-prog.sl,0.0,0.0,0.7340644597948994,0.21463886180426925,5.0,5.0
hd-04-d1-prog.sl,0.0,0.0,2.2172287763969507,0.40529804760590193,5.0,5.0
hd-01-d4-prog.sl,0.0,0.0,1.6411751271924004,1.5397020876058378,5.0,4.0
hd-03-d4-prog.sl,0.0,0.0,0.8691403640026693,1.7584501147968694,5.0,5.0
hd-04-d4-prog.sl,0.0,0.0,0.3169978958030697,3.013658371800557,3.0,5.0
hd-05-d4-prog.sl,0.0,0.0,1.9991378079925197,5.622471575200325,6.0,6.0
hd-07-d1-prog.sl,0.0,0.0,12.40116284119431,0.42567711939918806,6.0,5.0
hd-08-d1-prog.sl,0.0,0.0,0.407370737392921,0.2619123162003234,4.0,5.0
hd-02-d4-prog.sl,0.0,0.0,7.733959369797958,2.399478961993009,6.0,5.0
hd-06-d4-prog.sl,0.0,0.0,4.350714084203355,1.9270284318074118,5.0,5.0
hd-01-d5-prog.sl,0.0,0.0,1.9577230418042746,4.041094993794104,5.0,4.0
hd-03-d5-prog.sl,0.0,0.0,0.8710984585981351,4.182596061594086,5.0,4.0
hd-04-d5-prog.sl,0.0,0.0,0.359833308798261,6.067879702587379,3.0,5.0
hd-05-d5-prog.sl,0.0,0.0,2.4863630914129318,7.86607083400595,6.0,7.0
hd-02-d5-prog.sl,0.0,0.0,11.570249558595242,7.966094919003081,6.0,5.0
hd-06-d5-prog.sl,0.0,0.0,7.750450539204758,5.534015167009784,5.0,5.0
testcase-name,enum-status,norm-status,enum-time,norm-time,enum-calls,norm-calls,enum-examined,norm-examined
hd-03-d1-prog.sl,0.0,0.0,0.16886779680498876,0.40821093060658314,5.0,4.0,72.0,220.0
hd-01-d1-prog.sl,0.0,0.0,0.48127931759227066,0.7097373672062531,5.0,4.0,303.0,398.0
hd-05-d1-prog.sl,0.0,0.0,1.8028379886061885,0.19436134059214966,5.0,4.0,1023.0,49.0
hd-02-d1-prog.sl,0.0,0.0,0.29226171819027513,0.5083121299918275,5.0,4.0,150.0,259.0
hd-04-d1-prog.sl,0.0,0.0,0.8872507874039002,0.628929652197985,4.0,5.0,711.0,261.0
hd-06-d1-prog.sl,0.0,0.0,1.5670680460054427,0.4131385157932527,5.0,5.0,842.0,151.0
hd-03-d4-prog.sl,0.0,0.0,0.7726911646081135,1.4249852429958991,5.0,4.0,466.0,64.0
hd-04-d4-prog.sl,0.0,0.0,0.3035391811921727,5.740757219603983,3.0,5.0,376.0,2165.0
hd-01-d4-prog.sl,0.0,0.0,5.680469888402149,4.56812933080364,6.0,5.0,2800.0,1686.0
hd-07-d1-prog.sl,0.0,0.0,11.904340500192484,0.5050132765842136,6.0,5.0,4966.0,193.0
hd-05-d4-prog.sl,0.0,0.0,6.340413794404594,2.6047626038023735,6.0,6.0,3084.0,505.0
hd-08-d1-prog.sl,0.0,0.0,0.5987987283966504,0.4433480207982939,4.0,5.0,452.0,159.0
hd-06-d4-prog.sl,0.0,0.0,4.5494145728007425,2.0350038750097155,5.0,5.0,2491.0,353.0
hd-02-d4-prog.sl,0.0,0.0,6.08355872919783,3.3163541220012123,6.0,5.0,2855.0,941.0
hd-03-d5-prog.sl,0.0,0.0,1.1228754012030548,8.346294154401402,5.0,5.0,676.0,2342.0
hd-01-d5-prog.sl,0.0,0.0,11.158896292798454,6.0755266558087895,6.0,5.0,5415.0,1226.0
hd-05-d5-prog.sl,0.0,0.0,6.0837636603915595,4.697286628407892,7.0,6.0,2861.0,404.0
hd-04-d5-prog.sl,0.0,0.0,0.40175348859047516,7.683308456197847,3.0,5.0,506.0,1700.0
hd-06-d5-prog.sl,0.0,0.0,1.450947419804288,9.110646471398649,5.0,5.0,807.0,2333.0
hd-02-d5-prog.sl,0.0,0.0,15.96809909461299,5.689125840191264,6.0,5.0,6877.0,680.0
testcase-name,enum-status,norm-status,enum-time,norm-time,enum-calls,norm-calls,enum-examined,norm-examined
testcase-name,enum-status,norm-status,enum-time,norm-time,enum-calls,norm-calls,enum-examined,norm-examined
testcase-name,enum-status,norm-status,enum-time,norm-time,enum-calls,norm-calls,enum-examined,norm-examined
testcase-name,enum-status,norm-status,enum-time,norm-time,enum-calls,norm-calls,enum-examined,norm-examined
hd-01-d1-prog.sl,0.0,0.0,0.22788977840100416,0.24430556879960932,4.0,4.0,150.0,77.0
hd-03-d1-prog.sl,0.0,0.0,0.16223881920450367,0.4384549388021696,5.0,4.0,64.0,229.0
hd-05-d1-prog.sl,0.0,0.0,0.6554527601867448,0.1792233841959387,5.0,4.0,409.0,35.0
